Housing type,Occupancy status,Income tenant,Income owner,Heating system,Wall,Floor,Roof,Windows,0
Single-family,Privately rented,D2,D6,Oil boiler,2.0,2.0,1.2,2.8,672.0732824100118
Single-family,Privately rented,D2,D6,Oil boiler,2.5,2.5,2.5,4.0,548.6984836538036
Single-family,Privately rented,D2,D6,Water/air heat pump,0.4,0.4,0.2,2.4,108.21150610842346
Single-family,Privately rented,D2,D6,Water/air heat pump,0.5,0.4,0.3,2.6,80.59841014103166
Single-family,Privately rented,D2,D6,Water/air heat pump,1.0,0.8,0.3,2.6,85.28393111975201
Single-family,Privately rented,D2,D6,Wood boiler,0.3,0.3,0.2,1.5,21.440200007312153
Single-family,Privately rented,D2,D6,Wood boiler,0.5,0.4,0.3,2.5,116.59252304078692
Single-family,Privately rented,D2,D6,Wood boiler,0.9,0.6,0.3,2.6,310.0168197588391
Single-family,Privately rented,D2,D6,Wood boiler,1.6,1.1,0.4,2.7,344.15761022748967
Single-family,Privately rented,D2,D6,Wood boiler,2.0,2.0,1.2,2.8,280.68492263176427
Single-family,Privately rented,D2,D6,Wood boiler,2.5,2.5,2.5,4.0,229.15862817855108
Single-family,Privately rented,D2,D7,Air/air heat pump,0.3,0.3,0.2,1.5,658.1870514161769
Single-family,Privately rented,D2,D7,Air/air heat pump,0.5,0.4,0.3,2.5,379.75687016622334
Single-family,Privately rented,D2,D7,Air/air heat pump,0.9,0.6,0.3,2.6,644.6171524525013
Single-family,Privately rented,D2,D7,Direct electric,0.3,0.3,0.2,1.5,250.9230786484799
Single-family,Privately rented,D2,D7,Direct electric,0.4,0.4,0.2,2.5,2686.68400281617
Single-family,Privately rented,D2,D7,Direct electric,0.6,0.4,0.3,2.7,3354.298119519513
Single-family,Privately rented,D2,D7,Direct electric,0.9,0.8,0.4,2.7,1771.001689321742
Single-family,Privately rented,D2,D7,Direct electric,1.8,1.6,1.0,2.9,1466.8623788585098
Single-family,Privately rented,D2,D7,Gas boiler,0.3,0.3,0.2,1.5,404.3841295411615
Single-family,Privately rented,D2,D7,Gas boiler,0.5,0.4,0.3,2.5,1560.5006160788992
Single-family,Privately rented,D2,D7,Gas boiler,0.9,0.6,0.3,2.6,2512.8948950040985
Single-family,Privately rented,D2,D7,Gas boiler,1.6,1.1,0.4,2.7,2042.801324036172
Single-family,Privately rented,D2,D7,Gas boiler,2.0,2.0,1.2,2.8,542.5318215091767
Single-family,Privately rented,D2,D7,Gas boiler,2.5,2.5,2.5,4.0,75.82858361687906
Single-family,Privately rented,D2,D7,Oil boiler,0.3,0.3,0.2,1.5,100.60362216881418
Single-family,Privately rented,D2,D7,Oil boiler,0.5,0.4,0.3,2.5,324.2891984002687
Single-family,Privately rented,D2,D7,Oil boiler,0.9,0.6,0.3,2.6,837.7836912506555
Single-family,Privately rented,D2,D7,Oil boiler,1.6,1.1,0.4,2.7,946.4475097037435
Single-family,Privately rented,D2,D7,Oil boiler,2.0,2.0,1.2,2.8,743.825078300621
Single-family,Privately rented,D2,D7,Oil boiler,2.5,2.5,2.5,4.0,428.7565517325251
Single-family,Privately rented,D2,D7,Water/air heat pump,0.4,0.4,0.2,2.4,279.10748962668845
Single-family,Privately rented,D2,D7,Water/air heat pump,0.5,0.4,0.3,2.6,82.99869283884813
Single-family,Privately rented,D2,D7,Water/air heat pump,1.0,0.8,0.3,2.6,109.9608010721662
Single-family,Privately rented,D2,D7,Wood boiler,0.3,0.3,0.2,1.5,42.016132234374034
Single-family,Privately rented,D2,D7,Wood boiler,0.5,0.4,0.3,2.5,135.4362551608856
Single-family,Privately rented,D2,D7,Wood boiler,0.9,0.6,0.3,2.6,349.89227620773676
Single-family,Privately rented,D2,D7,Wood boiler,1.6,1.1,0.4,2.7,395.27467166021626
Single-family,Privately rented,D2,D7,Wood boiler,2.0,2.0,1.2,2.8,310.651367966455
Single-family,Privately rented,D2,D7,Wood boiler,2.5,2.5,2.5,4.0,179.06603744067104
Single-family,Privately rented,D2,D8,Air/air heat pump,0.3,0.3,0.2,1.5,591.2435478437102
Single-family,Privately rented,D2,D8,Air/air heat pump,0.5,0.4,0.3,2.5,511.2131610738137
Single-family,Privately rented,D2,D8,Air/air heat pump,0.9,0.6,0.3,2.6,818.2432447559094
Single-family,Privately rented,D2,D8,Direct electric,0.3,0.3,0.2,1.5,337.7823820965115
Single-family,Privately rented,D2,D8,Direct electric,0.4,0.4,0.2,2.5,3410.3359299923127
Single-family,Privately rented,D2,D8,Direct electric,0.6,0.4,0.3,2.7,4328.207645669312
Single-family,Privately rented,D2,D8,Direct electric,0.9,0.8,0.4,2.7,2203.0059156084894
Single-family,Privately rented,D2,D8,Direct electric,1.8,1.6,1.0,2.9,1984.64620878714
Single-family,Privately rented,D2,D8,Gas boiler,0.3,0.3,0.2,1.5,454.90775655581217
Single-family,Privately rented,D2,D8,Gas boiler,0.5,0.4,0.3,2.5,2165.420984655361
Single-family,Privately rented,D2,D8,Gas boiler,0.9,0.6,0.3,2.6,3068.7943336459894
Single-family,Privately rented,D2,D8,Gas boiler,1.6,1.1,0.4,2.7,2179.704602463148
Single-family,Privately rented,D2,D8,Gas boiler,2.0,2.0,1.2,2.8,565.4594044216885
Single-family,Privately rented,D2,D8,Gas boiler,2.5,2.5,2.5,4.0,91.28541279767516
Single-family,Privately rented,D2,D8,Oil boiler,0.3,0.3,0.2,1.5,109.44097674123002
Single-family,Privately rented,D2,D8,Oil boiler,0.5,0.4,0.3,2.5,426.7735472937384
Single-family,Privately rented,D2,D8,Oil boiler,0.9,0.6,0.3,2.6,1072.751998774123
Single-family,Privately rented,D2,D8,Oil boiler,1.6,1.1,0.4,2.7,1110.5979603551364
Single-family,Privately rented,D2,D8,Oil boiler,2.0,2.0,1.2,2.8,752.8529419056076
Single-family,Privately rented,D2,D8,Oil boiler,2.5,2.5,2.5,4.0,483.4191212167367
Single-family,Privately rented,D2,D8,Water/air heat pump,0.4,0.4,0.2,2.4,249.43632934378013
Single-family,Privately rented,D2,D8,Water/air heat pump,0.5,0.4,0.3,2.6,111.72944445368431
Single-family,Privately rented,D2,D8,Water/air heat pump,1.0,0.8,0.3,2.6,139.57848053365
Single-family,Privately rented,D2,D8,Wood boiler,0.3,0.3,0.2,1.5,45.706968113957046
Single-family,Privately rented,D2,D8,Wood boiler,0.5,0.4,0.3,2.5,178.23785476766938
Single-family,Privately rented,D2,D8,Wood boiler,0.9,0.6,0.3,2.6,448.0245230092183
Single-family,Privately rented,D2,D8,Wood boiler,1.6,1.1,0.4,2.7,463.830523748005
Single-family,Privately rented,D2,D8,Wood boiler,2.0,2.0,1.2,2.8,314.4217681055723
Single-family,Privately rented,D2,D8,Wood boiler,2.5,2.5,2.5,4.0,201.89533223351043
Single-family,Privately rented,D2,D9,Air/air heat pump,0.3,0.3,0.2,1.5,744.4036246030978
Single-family,Privately rented,D2,D9,Air/air heat pump,0.5,0.4,0.3,2.5,680.9364914834603
Single-family,Privately rented,D2,D9,Air/air heat pump,0.9,0.6,0.3,2.6,1026.3422185679422
Single-family,Privately rented,D2,D9,Direct electric,0.3,0.3,0.2,1.5,449.9265035872451
Single-family,Privately rented,D2,D9,Direct electric,0.4,0.4,0.2,2.5,4277.666533616682
Single-family,Privately rented,D2,D9,Direct electric,0.6,0.4,0.3,2.7,5737.571624907202
Single-family,Privately rented,D2,D9,Direct electric,0.9,0.8,0.4,2.7,3015.0815242938193
Single-family,Privately rented,D2,D9,Direct electric,1.8,1.6,1.0,2.9,2606.7932946322594
Single-family,Privately rented,D2,D9,Gas boiler,0.3,0.3,0.2,1.5,435.0825534001938
Single-family,Privately rented,D2,D9,Gas boiler,0.5,0.4,0.3,2.5,2773.862635369758
Single-family,Privately rented,D2,D9,Gas boiler,0.9,0.6,0.3,2.6,4684.505455764302
Single-family,Privately rented,D2,D9,Gas boiler,1.6,1.1,0.4,2.7,3437.68386965593
Single-family,Privately rented,D2,D9,Gas boiler,2.0,2.0,1.2,2.8,903.4948318446733
Single-family,Privately rented,D2,D9,Gas boiler,2.5,2.5,2.5,4.0,125.15638773510193
Single-family,Privately rented,D2,D9,Oil boiler,0.3,0.3,0.2,1.5,123.71200969980582
Single-family,Privately rented,D2,D9,Oil boiler,0.5,0.4,0.3,2.5,526.8279272034484
Single-family,Privately rented,D2,D9,Oil boiler,0.9,0.6,0.3,2.6,1421.9260120196973
Single-family,Privately rented,D2,D9,Oil boiler,1.6,1.1,0.4,2.7,1674.6408412043695
Single-family,Privately rented,D2,D9,Oil boiler,2.0,2.0,1.2,2.8,1306.4011218795918
Single-family,Privately rented,D2,D9,Oil boiler,2.5,2.5,2.5,4.0,860.2971866431448
Single-family,Privately rented,D2,D9,Water/air heat pump,0.4,0.4,0.2,2.4,315.64485145427034
Single-family,Privately rented,D2,D9,Water/air heat pump,0.5,0.4,0.3,2.6,148.82374260842383
Single-family,Privately rented,D2,D9,Water/air heat pump,1.0,0.8,0.3,2.6,175.07665146442272
Single-family,Privately rented,D2,D9,Wood boiler,0.3,0.3,0.2,1.5,51.66712735059438
Single-family,Privately rented,D2,D9,Wood boiler,0.5,0.4,0.3,2.5,220.02460127129405
Single-family,Privately rented,D2,D9,Wood boiler,0.9,0.6,0.3,2.6,593.8536810162241
Single-family,Privately rented,D2,D9,Wood boiler,1.6,1.1,0.4,2.7,699.39759138153
Single-family,Privately rented,D2,D9,Wood boiler,2.0,2.0,1.2,2.8,545.6058251652361
Single-family,Privately rented,D2,D9,Wood boiler,2.5,2.5,2.5,4.0,359.29482036148016
Single-family,Privately rented,D3,D1,Air/air heat pump,0.3,0.3,0.2,1.5,245.17393573066602
Single-family,Privately rented,D3,D1,Air/air heat pump,0.5,0.4,0.3,2.5,181.64917370486964
Single-family,Privately rented,D3,D1,Air/air heat pump,0.9,0.6,0.3,2.6,260.23903392729073
Single-family,Privately rented,D3,D1,Direct electric,0.3,0.3,0.2,1.5,120.02408246104301
Single-family,Privately rented,D3,D1,Direct electric,0.4,0.4,0.2,2.5,1084.643880015752
Single-family,Privately rented,D3,D1,Direct electric,0.6,0.4,0.3,2.7,1473.4742326495825
Single-family,Privately rented,D3,D1,Direct electric,0.9,0.8,0.4,2.7,921.2481155205976
Single-family,Privately rented,D3,D1,Direct electric,1.8,1.6,1.0,2.9,987.1853009083014
Single-family,Privately rented,D3,D1,Gas boiler,0.3,0.3,0.2,1.5,164.67471770348538
Single-family,Privately rented,D3,D1,Gas boiler,0.5,0.4,0.3,2.5,757.5711678574479
Single-family,Privately rented,D3,D1,Gas boiler,0.9,0.6,0.3,2.6,1120.0065985260937
Single-family,Privately rented,D3,D1,Gas boiler,1.6,1.1,0.4,2.7,795.7226324951674
Single-family,Privately rented,D3,D1,Gas boiler,2.0,2.0,1.2,2.8,235.57801597562664
Single-family,Privately rented,D3,D1,Gas boiler,2.5,2.5,2.5,4.0,46.50565933526463
Single-family,Privately rented,D3,D1,Oil boiler,0.3,0.3,0.2,1.5,41.39846858809889
Single-family,Privately rented,D3,D1,Oil boiler,0.5,0.4,0.3,2.5,143.4770002708976
Single-family,Privately rented,D3,D1,Oil boiler,0.9,0.6,0.3,2.6,381.35237671960994
Single-family,Privately rented,D3,D1,Oil boiler,1.6,1.1,0.4,2.7,465.4260980599056
Single-family,Privately rented,D3,D1,Oil boiler,2.0,2.0,1.2,2.8,457.3989718999627
Single-family,Privately rented,D3,D1,Oil boiler,2.5,2.5,2.5,4.0,385.78758514894866
Single-family,Privately rented,D3,D1,Water/air heat pump,0.4,0.4,0.2,2.4,103.15119887740009
Single-family,Privately rented,D3,D1,Water/air heat pump,0.5,0.4,0.3,2.6,39.70078004424738
Single-family,Privately rented,D3,D1,Water/air heat pump,1.0,0.8,0.3,2.6,44.392384738785104
Single-family,Privately rented,D3,D1,Wood boiler,0.3,0.3,0.2,1.5,17.28967101780292
Single-family,Privately rented,D3,D1,Wood boiler,0.5,0.4,0.3,2.5,59.921784981635206
Single-family,Privately rented,D3,D1,Wood boiler,0.9,0.6,0.3,2.6,159.2681410740582
Single-family,Privately rented,D3,D1,Wood boiler,1.6,1.1,0.4,2.7,194.38071969813868
